License_Number,Route_Name,Latitude,Longitude,Timespan
NA-0001,200-Gampaha-Colombo,80.455384,6.86992,2025-10-31 09:55:20
NA-0001,200-Gampaha-Colombo,80.45459,6.870557,2025-10-31 09:55:30
NA-0001,200-Gampaha-Colombo,80.454421,6.87099,2025-10-31 09:55:40
NA-0001,200-Gampaha-Colombo,80.454981,6.871959,2025-10-31 09:55:50
NA-0001,200-Gampaha-Colombo,80.454234,6.872719,2025-10-31 09:56:00
NA-0001,200-Gampaha-Colombo,80.453666,6.873352,2025-10-31 09:56:10
NA-0001,200-Gampaha-Colombo,80.452713,6.872724,2025-10-31 09:56:20
NA-0001,200-Gampaha-Colombo,80.451848,6.87198,2025-10-31 09:56:30
NA-0001,200-Gampaha-Colombo,80.451747,6.871017,2025-10-31 09:56:40
NA-0001,200-Gampaha-Colombo,80.452653,6.871079,2025-10-31 09:56:50
NA-0001,200-Gampaha-Colombo,80.452173,6.871855,2025-10-31 09:57:00
NA-0001,200-Gampaha-Colombo,80.452296,6.870997,2025-10-31 09:57:10
NA-0001,200-Gampaha-Colombo,80.451545,6.870167,2025-10-31 09:57:20
NA-0001,200-Gampaha-Colombo,80.452299,6.871054,2025-10-31 09:57:30
NA-0001,200-Gampaha-Colombo,80.451839,6.871791,2025-10-31 09:57:40
NA-0001,200-Gampaha-Colombo,80.450967,6.87146,2025-10-31 09:57:50
NA-0001,200-Gampaha-Colombo,80.451722,6.872126,2025-10-31 09:58:00
NA-0001,200-Gampaha-Colombo,80.451854,6.87129,2025-10-31 09:58:10
NA-0001,200-Gampaha-Colombo,80.452041,6.870432,2025-10-31 09:58:20
NA-0001,200-Gampaha-Colombo,80.451262,6.871074,2025-10-31 09:58:30
NA-0001,200-Gampaha-Colombo,80.450883,6.870113,2025-10-31 09:58:40
NA-0001,200-Gampaha-Colombo,80.450358,6.870998,2025-10-31 09:58:50
NA-0001,200-Gampaha-Colombo,80.449909,6.871872,2025-10-31 09:59:00
NA-0001,200-Gampaha-Colombo,80.45046,6.872562,2025-10-31 09:59:10
NA-0001,200-Gampaha-Colombo,80.450364,6.873297,2025-10-31 09:59:20
NA-0001,200-Gampaha-Colombo,80.449665,6.8737,2025-10-31 09:59:30
NA-0001,200-Gampaha-Colombo,80.449585,6.874298,2025-10-31 09:59:40
NA-0001,200-Gampaha-Colombo,80.449533,6.873915,2025-10-31 09:59:50
NA-0001,200-Gampaha-Colombo,80.449489,6.872959,2025-10-31 10:00:00
NA-0001,200-Gampaha-Colombo,80.448504,6.872718,2025-10-31 10:00:10
NA-0001,200-Gampaha-Colombo,80.44947,6.872995,2025-10-31 10:00:20
NA-0001,200-Gampaha-Colombo,80.449575,6.873225,2025-10-31 10:00:30
NA-0001,200-Gampaha-Colombo,80.448846,6.873982,2025-10-31 10:00:40
NA-0001,200-Gampaha-Colombo,80.447974,6.874745,2025-10-31 10:00:50
NA-0001,200-Gampaha-Colombo,80.44763,6.875264,2025-10-31 10:01:00
NA-0001,200-Gampaha-Colombo,80.448223,6.875496,2025-10-31 10:01:10
NA-0001,200-Gampaha-Colombo,80.44828,6.875536,2025-10-31 10:01:20
NA-0001,200-Gampaha-Colombo,80.448666,6.876123,2025-10-31 10:01:30
NA-0001,200-Gampaha-Colombo,80.448957,6.87537,2025-10-31 10:01:40
NA-0001,200-Gampaha-Colombo,80.44954,6.874761,2025-10-31 10:01:50
NA-0001,200-Gampaha-Colombo,80.448964,6.874217,2025-10-31 10:02:00
NA-0001,200-Gampaha-Colombo,80.449312,6.87363,2025-10-31 10:02:10
NA-0001,200-Gampaha-Colombo,80.448831,6.872814,2025-10-31 10:02:20
NA-0001,200-Gampaha-Colombo,80.448462,6.873654,2025-10-31 10:02:30
NA-0001,200-Gampaha-Colombo,80.448492,6.8742,2025-10-31 10:02:40
NA-0001,200-Gampaha-Colombo,80.448347,6.875164,2025-10-31 10:02:50
NA-0001,200-Gampaha-Colombo,80.448716,6.875621,2025-10-31 10:03:00
NA-0001,200-Gampaha-Colombo,80.448246,6.875054,2025-10-31 10:03:10
NA-0001,200-Gampaha-Colombo,80.447324,6.875639,2025-10-31 10:03:20
NA-0001,200-Gampaha-Colombo,80.447948,6.875216,2025-10-31 10:03:30
NA-0001,200-Gampaha-Colombo,80.448805,6.874818,2025-10-31 10:03:40
NA-0001,200-Gampaha-Colombo,80.449803,6.875232,2025-10-31 10:03:50
NA-0001,200-Gampaha-Colombo,80.450701,6.874258,2025-10-31 10:04:00
NA-0001,200-Gampaha-Colombo,80.450831,6.874287,2025-10-31 10:04:10
NA-0001,200-Gampaha-Colombo,80.451616,6.873485,2025-10-31 10:04:20
NA-0001,200-Gampaha-Colombo,80.451895,6.873838,2025-10-31 10:04:30
NA-0001,200-Gampaha-Colombo,80.45271,6.874091,2025-10-31 10:04:40
NA-0001,200-Gampaha-Colombo,80.45259,6.873156,2025-10-31 10:04:50
NA-0001,200-Gampaha-Colombo,80.45241,6.872228,2025-10-31 10:05:00
NA-0001,200-Gampaha-Colombo,80.453217,6.873123,2025-10-31 10:05:10
NA-0001,200-Gampaha-Colombo,80.453102,6.873071,2025-10-31 10:05:20
NA-0001,200-Gampaha-Colombo,80.452328,6.873634,2025-10-31 10:05:30
NA-0001,200-Gampaha-Colombo,80.45196,6.87305,2025-10-31 10:05:40
NA-0001,200-Gampaha-Colombo,80.452954,6.872798,2025-10-31 10:05:50
NA-0001,200-Gampaha-Colombo,80.453526,6.872544,2025-10-31 10:06:00
NA-0001,200-Gampaha-Colombo,80.453654,6.872044,2025-10-31 10:06:10
NA-0001,200-Gampaha-Colombo,80.453473,6.871577,2025-10-31 10:06:20
NA-0001,200-Gampaha-Colombo,80.454392,6.871396,2025-10-31 10:06:30
NA-0001,200-Gampaha-Colombo,80.454181,6.871324,2025-10-31 10:06:40
NA-0001,200-Gampaha-Colombo,80.453875,6.872232,2025-10-31 10:06:50
NA-0001,200-Gampaha-Colombo,80.454191,6.872662,2025-10-31 10:07:00
NA-0001,200-Gampaha-Colombo,80.453432,6.873077,2025-10-31 10:07:10
NA-0001,200-Gampaha-Colombo,80.453915,6.873691,2025-10-31 10:07:20
NA-0001,200-Gampaha-Colombo,80.453596,6.873467,2025-10-31 10:07:30
NA-0001,200-Gampaha-Colombo,80.454475,6.874225,2025-10-31 10:07:40
NA-0001,200-Gampaha-Colombo,80.455355,6.873468,2025-10-31 10:07:50
NA-0001,200-Gampaha-Colombo,80.454582,6.874235,2025-10-31 10:08:00
NA-0001,200-Gampaha-Colombo,80.455501,6.874075,2025-10-31 10:08:10
NA-0001,200-Gampaha-Colombo,80.455038,6.873906,2025-10-31 10:08:20
NA-0001,200-Gampaha-Colombo,80.454419,6.873971,2025-10-31 10:08:30
NA-0001,200-Gampaha-Colombo,80.454235,6.873472,2025-10-31 10:08:40
NA-0001,200-Gampaha-Colombo,80.45396,6.873197,2025-10-31 10:08:50
NA-0001,200-Gampaha-Colombo,80.454813,6.872283,2025-10-31 10:09:00
NA-0001,200-Gampaha-Colombo,80.454525,6.872938,2025-10-31 10:09:10
NA-0001,200-Gampaha-Colombo,80.455237,6.873605,2025-10-31 10:09:20
NA-0001,200-Gampaha-Colombo,80.455418,6.874593,2025-10-31 10:09:30
NA-0001,200-Gampaha-Colombo,80.454608,6.873929,2025-10-31 10:09:40
NA-0001,200-Gampaha-Colombo,80.454316,6.874834,2025-10-31 10:09:50
NA-0001,200-Gampaha-Colombo,80.454874,6.87432,2025-10-31 10:10:00
NA-0001,200-Gampaha-Colombo,80.455826,6.873715,2025-10-31 10:10:10
NA-0001,200-Gampaha-Colombo,80.455713,6.874599,2025-10-31 10:10:20
NA-0001,200-Gampaha-Colombo,80.45656,6.875201,2025-10-31 10:10:30
NA-0001,200-Gampaha-Colombo,80.456701,6.8744,2025-10-31 10:10:40
NA-0001,200-Gampaha-Colombo,80.457401,6.875278,2025-10-31 10:10:50
NA-0001,200-Gampaha-Colombo,80.457181,6.875625,2025-10-31 10:11:00
NA-0001,200-Gampaha-Colombo,80.45672,6.876186,2025-10-31 10:11:10
NA-0001,200-Gampaha-Colombo,80.456916,6.875519,2025-10-31 10:11:20
NA-0001,200-Gampaha-Colombo,80.457821,6.874956,2025-10-31 10:11:30
NA-0001,200-Gampaha-Colombo,80.457898,6.874924,2025-10-31 10:11:40
NA-0001,200-Gampaha-Colombo,80.457823,6.875489,2025-10-31 10:11:50
NA-0001,200-Gampaha-Colombo,80.456958,6.875924,2025-10-31 10:12:00
NA-0001,200-Gampaha-Colombo,80.45732,6.875318,2025-10-31 10:12:10
NA-0001,200-Gampaha-Colombo,80.457365,6.875543,2025-10-31 10:12:20
NA-0001,200-Gampaha-Colombo,80.456701,6.874709,2025-10-31 10:12:30
NA-0001,200-Gampaha-Colombo,80.457061,6.874512,2025-10-31 10:12:40
NA-0001,200-Gampaha-Colombo,80.456157,6.875401,2025-10-31 10:12:50
NA-0001,200-Gampaha-Colombo,80.455412,6.875149,2025-10-31 10:13:00
NA-0001,200-Gampaha-Colombo,80.456199,6.875769,2025-10-31 10:13:10
NA-0001,200-Gampaha-Colombo,80.455804,6.876284,2025-10-31 10:13:20
NA-0001,200-Gampaha-Colombo,80.456305,6.875754,2025-10-31 10:13:30
NA-0001,200-Gampaha-Colombo,80.455573,6.876179,2025-10-31 10:13:40
NA-0001,200-Gampaha-Colombo,80.455628,6.877115,2025-10-31 10:13:50
NA-0001,200-Gampaha-Colombo,80.45482,6.878012,2025-10-31 10:14:00
NA-0001,200-Gampaha-Colombo,80.454396,6.87791,2025-10-31 10:14:10
NA-0001,200-Gampaha-Colombo,80.454272,6.87791,2025-10-31 10:14:20
NA-0001,200-Gampaha-Colombo,80.455095,6.877309,2025-10-31 10:14:30
NA-0001,200-Gampaha-Colombo,80.455882,6.87789,2025-10-31 10:14:40
NA-0001,200-Gampaha-Colombo,80.455881,6.877204,2025-10-31 10:14:50
NA-0001,200-Gampaha-Colombo,80.456659,6.877948,2025-10-31 10:15:00
NA-0001,200-Gampaha-Colombo,80.456354,6.878514,2025-10-31 10:15:10
NA-0001,200-Gampaha-Colombo,80.455887,6.879367,2025-10-31 10:15:20
NA-0001,200-Gampaha-Colombo,80.456087,6.878719,2025-10-31 10:15:30
NA-0001,200-Gampaha-Colombo,80.456415,6.877806,2025-10-31 10:15:40
NA-0001,200-Gampaha-Colombo,80.456445,6.877279,2025-10-31 10:15:50
NA-0001,200-Gampaha-Colombo,80.455673,6.876993,2025-10-31 10:16:00
NA-0001,200-Gampaha-Colombo,80.45556,6.87795,2025-10-31 10:16:10
NA-0001,200-Gampaha-Colombo,80.45637,6.877253,2025-10-31 10:16:20
NA-0001,200-Gampaha-Colombo,80.45572,6.877352,2025-10-31 10:16:30
NA-0001,200-Gampaha-Colombo,80.455059,6.876922,2025-10-31 10:16:40
NA-0001,200-Gampaha-Colombo,80.455227,6.87779,2025-10-31 10:16:50
NA-0001,200-Gampaha-Colombo,80.455814,6.878732,2025-10-31 10:17:00
NA-0001,200-Gampaha-Colombo,80.456414,6.878978,2025-10-31 10:17:10
NA-0001,200-Gampaha-Colombo,80.457352,6.87983,2025-10-31 10:17:20
NA-0001,200-Gampaha-Colombo,80.458087,6.879172,2025-10-31 10:17:30
NA-0001,200-Gampaha-Colombo,80.457943,6.878813,2025-10-31 10:17:40
NA-0001,200-Gampaha-Colombo,80.457402,6.877998,2025-10-31 10:17:50
NA-0001,200-Gampaha-Colombo,80.457951,6.878998,2025-10-31 10:18:00
NA-0001,200-Gampaha-Colombo,80.45859,6.878167,2025-10-31 10:18:10
NA-0001,200-Gampaha-Colombo,80.459348,6.878836,2025-10-31 10:18:20
NA-0001,200-Gampaha-Colombo,80.458651,6.878505,2025-10-31 10:18:30
NA-0001,200-Gampaha-Colombo,80.45919,6.878791,2025-10-31 10:18:40
NA-0001,200-Gampaha-Colombo,80.459693,6.878057,2025-10-31 10:18:50
NA-0001,200-Gampaha-Colombo,80.46036,6.877624,2025-10-31 10:19:00
NA-0001,200-Gampaha-Colombo,80.46012,6.87707,2025-10-31 10:19:10
NA-0001,200-Gampaha-Colombo,80.460758,6.876154,2025-10-31 10:19:20
NA-0001,200-Gampaha-Colombo,80.46098,6.875399,2025-10-31 10:19:30
NA-0001,200-Gampaha-Colombo,80.460026,6.875391,2025-10-31 10:19:40
NA-0001,200-Gampaha-Colombo,80.459561,6.87481,2025-10-31 10:19:50
NA-0001,200-Gampaha-Colombo,80.460116,6.874017,2025-10-31 10:20:00
NA-0001,200-Gampaha-Colombo,80.460721,6.874477,2025-10-31 10:20:10
NA-0001,200-Gampaha-Colombo,80.459999,6.874075,2025-10-31 10:20:20
NA-0001,200-Gampaha-Colombo,80.459524,6.873691,2025-10-31 10:20:30
NA-0001,200-Gampaha-Colombo,80.458777,6.873912,2025-10-31 10:20:40
NA-0001,200-Gampaha-Colombo,80.459228,6.873009,2025-10-31 10:20:50
NA-0001,200-Gampaha-Colombo,80.459318,6.872614,2025-10-31 10:21:00
NA-0001,200-Gampaha-Colombo,80.458958,6.872461,2025-10-31 10:21:10
NA-0001,200-Gampaha-Colombo,80.459803,6.872525,2025-10-31 10:21:20
NA-0001,200-Gampaha-Colombo,80.460089,6.87262,2025-10-31 10:21:30
NA-0001,200-Gampaha-Colombo,80.459105,6.871908,2025-10-31 10:21:40
NA-0001,200-Gampaha-Colombo,80.45867,6.871569,2025-10-31 10:21:50
NA-0001,200-Gampaha-Colombo,80.459146,6.872023,2025-10-31 10:22:00
NA-0001,200-Gampaha-Colombo,80.459482,6.872816,2025-10-31 10:22:10
NA-0001,200-Gampaha-Colombo,80.459753,6.873654,2025-10-31 10:22:20
NA-0001,200-Gampaha-Colombo,80.460334,6.872753,2025-10-31 10:22:30
NA-0001,200-Gampaha-Colombo,80.461272,6.873028,2025-10-31 10:22:40
NA-0001,200-Gampaha-Colombo,80.461856,6.872577,2025-10-31 10:22:50
NA-0001,200-Gampaha-Colombo,80.460856,6.871909,2025-10-31 10:23:00
NA-0001,200-Gampaha-Colombo,80.460982,6.872651,2025-10-31 10:23:10
NA-0001,200-Gampaha-Colombo,80.46007,6.872063,2025-10-31 10:23:20
NA-0001,200-Gampaha-Colombo,80.460153,6.872898,2025-10-31 10:23:30
NA-0001,200-Gampaha-Colombo,80.459762,6.873809,2025-10-31 10:23:40
NA-0001,200-Gampaha-Colombo,80.459636,6.873166,2025-10-31 10:23:50
NA-0001,200-Gampaha-Colombo,80.459238,6.873943,2025-10-31 10:24:00
NA-0001,200-Gampaha-Colombo,80.45851,6.874051,2025-10-31 10:24:10
NA-0001,200-Gampaha-Colombo,80.458156,6.874292,2025-10-31 10:24:20
NA-0001,200-Gampaha-Colombo,80.458368,6.874634,2025-10-31 10:24:30
NA-0001,200-Gampaha-Colombo,80.459155,6.875149,2025-10-31 10:24:40
NA-0001,200-Gampaha-Colombo,80.458636,6.875306,2025-10-31 10:24:50
NA-0001,200-Gampaha-Colombo,80.458161,6.876268,2025-10-31 10:25:00
NA-0001,200-Gampaha-Colombo,80.458313,6.876157,2025-10-31 10:25:10
NA-0001,200-Gampaha-Colombo,80.458899,6.87641,2025-10-31 10:25:20
NA-0001,200-Gampaha-Colombo,80.459687,6.876553,2025-10-31 10:25:30
NA-0001,200-Gampaha-Colombo,80.459299,6.875637,2025-10-31 10:25:40
NA-0001,200-Gampaha-Colombo,80.458455,6.87637,2025-10-31 10:25:50
NA-0001,200-Gampaha-Colombo,80.458053,6.877232,2025-10-31 10:26:00
NA-0001,200-Gampaha-Colombo,80.458564,6.877121,2025-10-31 10:26:10
NA-0001,200-Gampaha-Colombo,80.457811,6.876272,2025-10-31 10:26:20
NA-0001,200-Gampaha-Colombo,80.458529,6.87585,2025-10-31 10:26:30
NA-0001,200-Gampaha-Colombo,80.459086,6.874859,2025-10-31 10:26:40
NA-0001,200-Gampaha-Colombo,80.459722,6.874714,2025-10-31 10:26:50
NA-0001,200-Gampaha-Colombo,80.46044,6.874656,2025-10-31 10:27:00
NA-0001,200-Gampaha-Colombo,80.460089,6.874849,2025-10-31 10:27:10
NA-0001,200-Gampaha-Colombo,80.459223,6.874649,2025-10-31 10:27:20
NA-0001,200-Gampaha-Colombo,80.459146,6.875349,2025-10-31 10:27:30
NA-0001,200-Gampaha-Colombo,80.459175,6.875215,2025-10-31 10:27:40
NA-0001,200-Gampaha-Colombo,80.45923,6.876025,2025-10-31 10:27:50
NA-0001,200-Gampaha-Colombo,80.460189,6.876588,2025-10-31 10:28:00
NA-0001,200-Gampaha-Colombo,80.459573,6.87676,2025-10-31 10:28:10
NA-0001,200-Gampaha-Colombo,80.459266,6.877385,2025-10-31 10:28:20
NA-0001,200-Gampaha-Colombo,80.45963,6.87774,2025-10-31 10:28:30
NA-0001,200-Gampaha-Colombo,80.460458,6.876932,2025-10-31 10:28:40
NA-0001,200-Gampaha-Colombo,80.460478,6.877691,2025-10-31 10:28:50
NA-0001,200-Gampaha-Colombo,80.459945,6.878208,2025-10-31 10:29:00
NA-0001,200-Gampaha-Colombo,80.460254,6.878584,2025-10-31 10:29:10
NA-0001,200-Gampaha-Colombo,80.460198,6.878893,2025-10-31 10:29:20
NA-0001,200-Gampaha-Colombo,80.460113,6.879579,2025-10-31 10:29:30
NA-0001,200-Gampaha-Colombo,80.460006,6.87931,2025-10-31 10:29:40
NA-0001,200-Gampaha-Colombo,80.459671,6.879787,2025-10-31 10:29:50
NA-0001,200-Gampaha-Colombo,80.45995,6.879092,2025-10-31 10:30:00
NA-0001,200-Gampaha-Colombo,80.459725,6.879623,2025-10-31 10:30:10
NA-0001,200-Gampaha-Colombo,80.459727,6.879214,2025-10-31 10:30:20
NA-0001,200-Gampaha-Colombo,80.459315,6.880011,2025-10-31 10:30:30
NA-0001,200-Gampaha-Colombo,80.458862,6.879715,2025-10-31 10:30:40
NA-0001,200-Gampaha-Colombo,80.45968,6.878979,2025-10-31 10:30:50
NA-0001,200-Gampaha-Colombo,80.459024,6.877987,2025-10-31 10:31:00
NA-0001,200-Gampaha-Colombo,80.458755,6.878543,2025-10-31 10:31:10
NA-0001,200-Gampaha-Colombo,80.459028,6.87847,2025-10-31 10:31:20
NA-0001,200-Gampaha-Colombo,80.458842,6.879069,2025-10-31 10:31:30
NA-0001,200-Gampaha-Colombo,80.458216,6.879419,2025-10-31 10:31:40
NA-0001,200-Gampaha-Colombo,80.458697,6.879635,2025-10-31 10:31:50
NA-0001,200-Gampaha-Colombo,80.459431,6.879357,2025-10-31 10:32:00
NA-0001,200-Gampaha-Colombo,80.459591,6.879107,2025-10-31 10:32:10
NA-0001,200-Gampaha-Colombo,80.459725,6.879819,2025-10-31 10:32:20
NA-0001,200-Gampaha-Colombo,80.460316,6.879268,2025-10-31 10:32:30
NA-0001,200-Gampaha-Colombo,80.45935,6.879105,2025-10-31 10:32:40
NA-0001,200-Gampaha-Colombo,80.460177,6.878795,2025-10-31 10:32:50
NA-0001,200-Gampaha-Colombo,80.459211,6.87859,2025-10-31 10:33:00
NA-0001,200-Gampaha-Colombo,80.458822,6.878692,2025-10-31 10:33:10
NA-0001,200-Gampaha-Colombo,80.459477,6.878779,2025-10-31 10:33:20
NA-0001,200-Gampaha-Colombo,80.458713,6.87784,2025-10-31 10:33:30
NA-0001,200-Gampaha-Colombo,80.457724,6.877982,2025-10-31 10:33:40
NA-0001,200-Gampaha-Colombo,80.457701,6.878489,2025-10-31 10:33:50
NA-0001,200-Gampaha-Colombo,80.458641,6.878046,2025-10-31 10:34:00
NA-0001,200-Gampaha-Colombo,80.45919,6.878541,2025-10-31 10:34:10
NA-0001,200-Gampaha-Colombo,80.459871,6.877564,2025-10-31 10:34:20
NA-0001,200-Gampaha-Colombo,80.459254,6.877178,2025-10-31 10:34:30
NA-0001,200-Gampaha-Colombo,80.458305,6.876271,2025-10-31 10:34:40
NA-0001,200-Gampaha-Colombo,80.459052,6.877142,2025-10-31 10:34:50
NA-0001,200-Gampaha-Colombo,80.459039,6.877701,2025-10-31 10:35:00
NA-0001,200-Gampaha-Colombo,80.4594,6.877633,2025-10-31 10:35:10
NA-0001,200-Gampaha-Colombo,80.459724,6.878064,2025-10-31 10:35:20
NA-0001,200-Gampaha-Colombo,80.460152,6.87774,2025-10-31 10:35:30
NA-0001,200-Gampaha-Colombo,80.459411,6.87704,2025-10-31 10:35:40
NA-0001,200-Gampaha-Colombo,80.45851,6.877853,2025-10-31 10:35:50
NA-0001,200-Gampaha-Colombo,80.459415,6.878499,2025-10-31 10:36:00
NA-0001,200-Gampaha-Colombo,80.460028,6.878228,2025-10-31 10:36:10
NA-0001,200-Gampaha-Colombo,80.459858,6.877448,2025-10-31 10:36:20
NA-0001,200-Gampaha-Colombo,80.460071,6.87834,2025-10-31 10:36:30
NA-0001,200-Gampaha-Colombo,80.459853,6.877434,2025-10-31 10:36:40
NA-0001,200-Gampaha-Colombo,80.458859,6.878162,2025-10-31 10:36:50
NA-0001,200-Gampaha-Colombo,80.458195,6.878194,2025-10-31 10:37:00
NA-0001,200-Gampaha-Colombo,80.458308,6.877567,2025-10-31 10:37:10
NA-0001,200-Gampaha-Colombo,80.458554,6.877009,2025-10-31 10:37:20
NA-0001,200-Gampaha-Colombo,80.457605,6.877659,2025-10-31 10:37:30
NA-0001,200-Gampaha-Colombo,80.458435,6.877364,2025-10-31 10:37:40
NA-0001,200-Gampaha-Colombo,80.457789,6.876585,2025-10-31 10:37:50
NA-0001,200-Gampaha-Colombo,80.458539,6.876283,2025-10-31 10:38:00
NA-0001,200-Gampaha-Colombo,80.459256,6.875847,2025-10-31 10:38:10
NA-0001,200-Gampaha-Colombo,80.459947,6.875914,2025-10-31 10:38:20
NA-0001,200-Gampaha-Colombo,80.460396,6.875417,2025-10-31 10:38:30
NA-0001,200-Gampaha-Colombo,80.459965,6.875414,2025-10-31 10:38:40
NA-0001,200-Gampaha-Colombo,80.459532,6.875883,2025-10-31 10:38:50
NA-0001,200-Gampaha-Colombo,80.460336,6.875434,2025-10-31 10:39:00
NA-0001,200-Gampaha-Colombo,80.461155,6.875137,2025-10-31 10:39:10
NA-0001,200-Gampaha-Colombo,80.460527,6.875725,2025-10-31 10:39:20
NA-0001,200-Gampaha-Colombo,80.461197,6.876629,2025-10-31 10:39:30
NA-0001,200-Gampaha-Colombo,80.460252,6.876191,2025-10-31 10:39:40
NA-0001,200-Gampaha-Colombo,80.459785,6.876166,2025-10-31 10:39:50
NA-0001,200-Gampaha-Colombo,80.458938,6.876025,2025-10-31 10:40:00
NA-0001,200-Gampaha-Colombo,80.459017,6.876931,2025-10-31 10:40:10
NA-0001,200-Gampaha-Colombo,80.459326,6.877473,2025-10-31 10:40:20
NA-0001,200-Gampaha-Colombo,80.460318,6.878338,2025-10-31 10:40:30
NA-0001,200-Gampaha-Colombo,80.461236,6.878479,2025-10-31 10:40:40
NA-0001,200-Gampaha-Colombo,80.460611,6.879335,2025-10-31 10:40:50
NA-0001,200-Gampaha-Colombo,80.459854,6.879171,2025-10-31 10:41:00
NA-0001,200-Gampaha-Colombo,80.459157,6.878637,2025-10-31 10:41:10
NA-0001,200-Gampaha-Colombo,80.459477,6.877687,2025-10-31 10:41:20
NA-0001,200-Gampaha-Colombo,80.460337,6.878472,2025-10-31 10:41:30
NA-0001,200-Gampaha-Colombo,80.459766,6.87894,2025-10-31 10:41:40
NA-0001,200-Gampaha-Colombo,80.459331,6.877965,2025-10-31 10:41:50
NA-0001,200-Gampaha-Colombo,80.459443,6.877328,2025-10-31 10:42:00
NA-0001,200-Gampaha-Colombo,80.459189,6.876726,2025-10-31 10:42:10
NA-0001,200-Gampaha-Colombo,80.459472,6.876402,2025-10-31 10:42:20
NA-0001,200-Gampaha-Colombo,80.458475,6.877067,2025-10-31 10:42:30
NA-0001,200-Gampaha-Colombo,80.458858,6.87773,2025-10-31 10:42:40
NA-0001,200-Gampaha-Colombo,80.459527,6.876933,2025-10-31 10:42:50
NA-0001,200-Gampaha-Colombo,80.460182,6.876271,2025-10-31 10:43:00
NA-0001,200-Gampaha-Colombo,80.461164,6.875335,2025-10-31 10:43:10
NA-0001,200-Gampaha-Colombo,80.460647,6.874669,2025-10-31 10:43:20
NA-0001,200-Gampaha-Colombo,80.460302,6.873691,2025-10-31 10:43:30
NA-0001,200-Gampaha-Colombo,80.459374,6.874389,2025-10-31 10:43:40
NA-0001,200-Gampaha-Colombo,80.458848,6.874906,2025-10-31 10:43:50
NA-0001,200-Gampaha-Colombo,80.459843,6.875536,2025-10-31 10:44:00
NA-0001,200-Gampaha-Colombo,80.459,6.876234,2025-10-31 10:44:10
NA-0001,200-Gampaha-Colombo,80.458371,6.877189,2025-10-31 10:44:20
NA-0001,200-Gampaha-Colombo,80.459154,6.876209,2025-10-31 10:44:30
NA-0001,200-Gampaha-Colombo,80.459419,6.87703,2025-10-31 10:44:40
NA-0001,200-Gampaha-Colombo,80.458494,6.877125,2025-10-31 10:44:50
NA-0001,200-Gampaha-Colombo,80.458865,6.877842,2025-10-31 10:45:00
NA-0001,200-Gampaha-Colombo,80.458174,6.878577,2025-10-31 10:45:10
NA-0001,200-Gampaha-Colombo,80.458257,6.879038,2025-10-31 10:45:20
NA-0001,200-Gampaha-Colombo,80.458352,6.878413,2025-10-31 10:45:30
NA-0001,200-Gampaha-Colombo,80.458786,6.878966,2025-10-31 10:45:40
NA-0001,200-Gampaha-Colombo,80.459303,6.879091,2025-10-31 10:45:50
NA-0001,200-Gampaha-Colombo,80.459,6.879243,2025-10-31 10:46:00
NA-0001,200-Gampaha-Colombo,80.458132,6.878297,2025-10-31 10:46:10
NA-0001,200-Gampaha-Colombo,80.457574,6.877884,2025-10-31 10:46:20
NA-0001,200-Gampaha-Colombo,80.45766,6.878545,2025-10-31 10:46:30
NA-0001,200-Gampaha-Colombo,80.458393,6.87786,2025-10-31 10:46:40
NA-0001,200-Gampaha-Colombo,80.457473,6.87877,2025-10-31 10:46:50
NA-0001,200-Gampaha-Colombo,80.456502,6.878998,2025-10-31 10:47:00
NA-0001,200-Gampaha-Colombo,80.455694,6.878456,2025-10-31 10:47:10
NA-0001,200-Gampaha-Colombo,80.454898,6.878351,2025-10-31 10:47:20
NA-0001,200-Gampaha-Colombo,80.45587,6.878361,2025-10-31 10:47:30
NA-0001,200-Gampaha-Colombo,80.455086,6.87832,2025-10-31 10:47:40
NA-0001,200-Gampaha-Colombo,80.455448,6.877964,2025-10-31 10:47:50
NA-0001,200-Gampaha-Colombo,80.455794,6.878858,2025-10-31 10:48:00
NA-0001,200-Gampaha-Colombo,80.455619,6.878366,2025-10-31 10:48:10
NA-0001,200-Gampaha-Colombo,80.455055,6.879207,2025-10-31 10:48:20
NA-0001,200-Gampaha-Colombo,80.455575,6.879655,2025-10-31 10:48:30
NA-0001,200-Gampaha-Colombo,80.456118,6.879606,2025-10-31 10:48:40
NA-0001,200-Gampaha-Colombo,80.456137,6.879519,2025-10-31 10:48:50
NA-0001,200-Gampaha-Colombo,80.455583,6.878547,2025-10-31 10:49:00
NA-0001,200-Gampaha-Colombo,80.454839,6.87865,2025-10-31 10:49:10
NA-0001,200-Gampaha-Colombo,80.455194,6.87938,2025-10-31 10:49:20
NA-0001,200-Gampaha-Colombo,80.454485,6.879136,2025-10-31 10:49:30
NA-0001,200-Gampaha-Colombo,80.454778,6.87899,2025-10-31 10:49:40
NA-0001,200-Gampaha-Colombo,80.454445,6.879569,2025-10-31 10:49:50
NA-0001,200-Gampaha-Colombo,80.454601,6.878668,2025-10-31 10:50:00
NA-0001,200-Gampaha-Colombo,80.454954,6.878243,2025-10-31 10:50:10
NA-0001,200-Gampaha-Colombo,80.454069,6.877804,2025-10-31 10:50:20
NA-0001,200-Gampaha-Colombo,80.454585,6.877506,2025-10-31 10:50:30
